log_id,timestamp,protocol,source_ip,source_port,destination_ip,destination_port,bytes_sent,bytes_received,packets,action,flags,session_duration
d28b01c6-38d7-40c9-a320-26e2b6ce0c22,2025-10-31T19:55:46.136912,TCP,192.168.1.101,18880,10.0.0.50,5432,62895,93463,594,allow,[],2264
b8f64233-879e-42bd-b862-c91fcc305010,2025-10-31T19:56:08.124492,TCP,192.168.1.101,46712,192.168.1.101,22,61718,53226,588,allow,[],1994
15068098-865f-4b32-aa5d-adb8f77339f6,2025-10-31T21:07:26.131790,ICMP,192.168.1.101,31455,203.0.113.45,3306,86274,67799,724,allow,[],412
562af95b-0c69-4c9b-b32c-9f2425f25bbb,2025-10-31T21:41:11.134308,TCP,100.64.0.50,38056,198.51.100.23,443,25032,58478,29,allow,[],926
b46ecfc8-2653-474b-82d6-1c5e76ce63c4,2025-10-31T23:13:18.135782,UDP,172.16.0.100,21542,192.168.1.100,3306,86506,36097,355,allow,[],2957
49ecbace-ab8b-46c3-bc3b-75fae95d71e7,2025-10-31T23:18:39.135325,TCP,192.168.1.101,46155,192.168.1.102,5432,76769,34472,535,allow,[],1286
771c7bdc-2f3c-404a-a646-15b9d9e7fa69,2025-10-31T23:22:49.128387,UDP,192.168.1.100,60999,100.64.0.50,5432,40495,34340,782,allow,[],676
b550e6ee-b264-419b-89f6-ae3679df2c96,2025-11-01T00:28:28.133424,TCP,10.0.0.50,7881,203.0.113.45,5432,38888,90680,423,allow,[],3432
66c97e47-21b5-48e1-ba39-43b4dd11a331,2025-11-01T00:44:34.130988,UDP,192.168.1.100,24589,192.168.1.101,80,85265,53386,726,allow,[],3500
eb9fd7df-2a7c-45cc-9b35-49a320e917a9,2025-11-01T01:24:22.125206,UDP,203.0.113.45,36081,172.16.0.100,22,24156,48302,258,allow,[],918
b69d3d24-e1ff-471f-a805-e0455950461d,2025-11-01T01:33:13.130555,TCP,192.168.1.100,5946,203.0.113.45,22,63951,6391,196,allow,[],1111
2e486bc7-3a7e-48e2-b863-42bd02fc2c58,2025-11-01T01:45:27.124860,TCP,100.64.0.50,4998,192.168.1.100,80,24077,70416,364,allow,[],2592
a463cb04-4c70-4031-aa6c-bf1d681567d3,2025-11-01T02:02:15.134923,TCP,192.168.1.101,21390,10.0.0.50,3306,56666,40042,862,deny,"['SYN_FLOOD', 'PORT_SCAN', 'DDoS_ATTEMPT']",2638
c3e4d43c-a671-402f-980e-4991c869e6f9,2025-11-01T02:15:14.123967,TCP,172.16.0.100,28111,192.168.1.101,3306,59804,5227,715,allow,[],1790
3b3998cf-4cca-4c2e-a32b-fe4d5e858800,2025-11-01T02:28:52.126727,TCP,10.0.0.50,51693,192.168.1.100,443,64302,39195,805,allow,[],644
af45e2df-747b-41a8-a283-5ce9d8dd9ec5,2025-11-01T02:42:43.130942,TCP,100.64.0.50,30954,192.168.1.102,3389,40086,25313,575,deny,"['SYN_FLOOD', 'PORT_SCAN', 'DDoS_ATTEMPT']",281
cf5deb13-391f-4bbb-a2ec-63a43289068c,2025-11-01T03:30:20.127067,TCP,192.168.1.101,1960,10.0.0.50,5432,53190,24823,38,allow,[],3024
369511b7-57db-4841-8fb5-4c2897403c13,2025-11-01T03:32:26.126675,TCP,192.168.1.102,12207,100.64.0.50,22,6853,8530,613,allow,[],91
69e8ff30-8f8d-4e00-bf24-ccd226d764b1,2025-11-01T03:34:12.125857,TCP,10.0.0.50,19100,172.16.0.100,443,70831,37503,74,allow,[],1324
c10b7905-de1a-4df0-adda-dfa92f314b43,2025-11-01T03:37:39.135960,UDP,192.168.1.100,5565,100.64.0.50,80,35420,49553,5,allow,[],953
bab80b68-9e73-4ae4-b06b-42e70346e8a9,2025-11-01T03:54:19.134930,TCP,172.16.0.100,10208,192.168.1.102,3389,37012,96013,628,allow,[],3271
8e22cb3a-447a-47ae-a4fe-ab7a93a59b22,2025-11-01T03:58:23.126951,TCP,100.64.0.50,7249,100.64.0.50,443,61265,31858,19,allow,[],2357
c830c3a8-a244-4795-a99e-12f69e64d6c9,2025-11-01T04:50:23.127458,TCP,198.51.100.23,1030,192.168.1.102,443,16830,363,141,allow,[],2164
dc6afaf9-8747-4061-b9a9-119beccd7441,2025-11-01T05:04:47.129145,TCP,100.64.0.50,18324,192.168.1.102,3389,5618,25121,471,allow,[],2684
a4a41adf-7c2f-43fb-bd3d-3572a17c61c1,2025-11-01T05:35:55.133578,TCP,10.0.0.50,25947,10.0.0.50,22,33079,1452,403,allow,[],1893
467160ab-b92b-4d46-9565-665c28833c16,2025-11-01T06:06:45.123640,TCP,10.0.0.50,37013,10.0.0.50,80,75262,18494,943,allow,[],2399
aa53b916-06d7-4c7f-af68-9536cb2d8230,2025-11-01T06:08:31.130284,TCP,192.168.1.101,10362,198.51.100.23,3389,72928,33277,427,allow,[],1704
f79673f9-fa0d-4d3a-96f7-35d6676ad7ce,2025-11-01T06:19:00.123868,TCP,172.16.0.100,51932,192.168.1.102,443,11780,67765,376,allow,[],3366
ba92f3aa-37d7-4799-a876-2f6b372f7bbb,2025-11-01T06:58:52.127119,TCP,192.168.1.100,62959,172.16.0.100,5432,47131,17834,635,allow,[],2937
96236939-137b-4c5e-972c-2ad1628cd7a1,2025-11-01T07:15:23.129343,TCP,192.168.1.101,56245,198.51.100.23,443,74387,30576,128,allow,[],2770
4d802fb6-ff59-4b24-a804-99178428f846,2025-11-01T07:56:43.134123,TCP,203.0.113.45,38644,10.0.0.50,3306,77716,30681,301,allow,[],2017
5274ece4-31ab-4c96-a13b-c704954b124e,2025-11-01T08:11:35.123672,UDP,203.0.113.45,29869,192.168.1.101,5432,50253,60624,144,allow,[],650
efde70ce-9c8d-4bcb-8274-361952d9f2a4,2025-11-01T08:17:38.123980,TCP,192.168.1.100,12456,192.168.1.100,3306,50352,63059,924,allow,[],2166
1027fbec-5bfa-4fa0-8ecf-96ffc7378ba9,2025-11-01T08:45:00.135497,UDP,203.0.113.45,17122,192.168.1.100,5432,519,364,10,allow,[],2804
7b1ab131-6280-4e30-ac81-aff070e45d7b,2025-11-01T08:54:05.123500,TCP,198.51.100.23,29898,198.51.100.23,3306,3017,35837,199,allow,[],1101
ba5d941e-b01a-4683-a915-633efe528e86,2025-11-01T09:02:19.129674,UDP,192.168.1.100,27389,100.64.0.50,3306,49827,51586,10,allow,[],1318
b01d8e88-947e-4019-846e-c8a8743358bc,2025-11-01T10:18:27.124200,TCP,198.51.100.23,15347,203.0.113.45,22,92460,84880,133,allow,[],2507
b9c3d815-1037-4810-91e7-a701eb5b7c30,2025-11-01T10:29:29.130292,TCP,10.0.0.50,33505,192.168.1.100,80,40816,69420,111,allow,[],2626
ab47bbef-b8e2-48ac-a15d-bc795c7b8891,2025-11-01T10:54:47.122762,TCP,172.16.0.100,30688,192.168.1.101,3306,13654,20253,163,allow,[],465
1de94e94-6d9b-4d0d-b6b6-188df1f7d51f,2025-11-01T11:00:21.130849,TCP,100.64.0.50,5639,192.168.1.102,3389,67373,4378,446,allow,[],545
5f47b31c-7f98-4da0-afd3-669422a83ff9,2025-11-01T11:12:08.127771,TCP,192.168.1.100,10316,192.168.1.101,22,50336,81284,295,allow,[],3539
1ff325f9-b210-4fab-a91b-748ff865772e,2025-11-01T12:11:24.128908,TCP,192.168.1.100,29143,192.168.1.101,443,17022,72697,602,allow,[],63
8b51884c-3114-4f21-afe9-b007e977b367,2025-11-01T12:16:28.136033,UDP,100.64.0.50,43188,192.168.1.100,80,75344,50656,107,allow,[],12
20cf980f-e6d4-44e8-9045-965bf351677a,2025-11-01T12:24:25.128409,TCP,192.168.1.101,60136,192.168.1.101,3306,4373,66125,772,allow,[],1165
19be43a8-6f75-4d19-814b-858fd6d284a0,2025-11-01T12:26:47.131387,TCP,172.16.0.100,37164,10.0.0.50,5432,88283,53642,281,deny,"['SYN_FLOOD', 'PORT_SCAN', 'DDoS_ATTEMPT']",1789
8c9abf08-b359-41ab-b859-746224f4fcff,2025-11-01T12:31:13.125232,TCP,203.0.113.45,24073,192.168.1.102,3389,53787,4380,306,allow,[],159
6e5777a1-f9bb-410f-a23b-e1736b0ab8c0,2025-11-01T12:38:36.123974,TCP,172.16.0.100,5856,192.168.1.101,443,51383,2040,749,allow,[],2330
857f810d-c896-40ea-b03b-0680e303d33a,2025-11-01T13:23:21.133127,UDP,203.0.113.45,40631,192.168.1.100,80,65384,12607,385,allow,[],1723
39315ac6-b26a-4aac-ae8b-56ec95af1d31,2025-11-01T13:47:30.128894,UDP,192.168.1.102,36046,172.16.0.100,3306,67876,43826,448,allow,[],3271
21b4b952-07bf-4ae4-9415-6ab0968c55d5,2025-11-01T13:54:35.133468,ICMP,100.64.0.50,23874,172.16.0.100,5432,99185,53700,200,deny,"['SYN_FLOOD', 'PORT_SCAN', 'DDoS_ATTEMPT']",2123
02f82432-cdb3-4fd7-9584-7c3843668d59,2025-11-01T14:20:43.132482,ICMP,203.0.113.45,42403,10.0.0.50,5432,28529,19437,996,allow,[],1338
3f7e1f16-f4d9-4e30-b919-0eabc1b36897,2025-11-01T14:48:23.128190,TCP,192.168.1.101,44958,10.0.0.50,5432,59353,99593,633,allow,[],315
85f50281-5a13-4547-af80-36b7628f9a9c,2025-11-01T14:52:30.136135,UDP,100.64.0.50,37221,198.51.100.23,3306,11197,55250,551,allow,[],1675
5fc126e9-c54c-4809-929c-620e80c454c5,2025-11-01T14:56:52.136780,TCP,172.16.0.100,56613,203.0.113.45,80,78961,89408,490,allow,[],2629
1686e22f-52a8-4e93-b7a8-12acb3c7272e,2025-11-01T15:13:32.135200,UDP,192.168.1.101,26493,10.0.0.50,443,43025,51885,725,allow,[],539
9fe07c1f-2b0b-47e4-b3c4-f8274537f53b,2025-11-01T15:20:29.134557,TCP,192.168.1.102,29077,10.0.0.50,22,93677,30440,560,deny,"['SYN_FLOOD', 'PORT_SCAN', 'DDoS_ATTEMPT']",1349
8df90ffe-c288-429b-accc-b66160f0155f,2025-11-01T16:02:21.134837,TCP,192.168.1.101,50250,10.0.0.50,443,29673,65568,425,allow,[],189
0046b418-4298-4c6c-9fbd-dacb2007774d,2025-11-01T16:39:22.126897,TCP,192.168.1.102,7251,192.168.1.101,22,10333,14474,129,allow,[],3154
b9edc098-aaac-43ae-9f7e-f8983e728125,2025-11-01T16:39:28.130633,TCP,10.0.0.50,31476,10.0.0.50,443,2984,23990,400,allow,[],1284
6b35cd03-7db7-413b-9598-6d33da5e5296,2025-11-01T16:43:05.129614,ICMP,100.64.0.50,34955,10.0.0.50,3389,48648,85994,974,allow,[],1899
25f0561c-0f69-40ae-a8c2-b022d58585f4,2025-11-01T16:55:13.134009,TCP,192.168.1.100,62663,172.16.0.100,3306,6478,94197,340,allow,[],2583
be63e18d-fb21-4fd1-9fe4-dff66e504171,2025-11-01T17:34:25.127302,TCP,192.168.1.101,20899,203.0.113.45,5432,6382,62335,758,allow,[],1436
b7106c97-4554-4770-a4f6-2033dcdfc106,2025-11-01T17:40:35.123154,UDP,192.168.1.101,4984,100.64.0.50,3389,7373,97855,580,allow,[],530
8e9db1ed-ecb4-4224-980f-728762818983,2025-11-01T18:13:10.127663,TCP,192.168.1.101,45091,192.168.1.101,3306,36279,89768,425,allow,[],3134
25bc651b-de79-4993-9b55-90e24a0b64f6,2025-11-01T18:31:56.131219,TCP,192.168.1.102,30249,198.51.100.23,443,24218,39156,64,allow,[],2097
51745321-95ae-4677-93f3-0e75a63e8c24,2025-11-01T18:42:33.136518,TCP,100.64.0.50,7500,203.0.113.45,80,21624,83040,685,allow,[],2322
e5c0afc1-c6e1-47c8-be0b-1e209b8e2cf1,2025-11-01T18:48:01.128598,TCP,10.0.0.50,21297,192.168.1.101,22,80713,86884,766,allow,[],875
aebcd415-9c41-4ea1-84fe-014d499dfcd2,2025-11-01T18:51:32.127497,TCP,100.64.0.50,56905,203.0.113.45,3306,6657,31479,429,allow,[],3289
859d6667-2a2b-4047-8d44-e06ba7d46542,2025-11-01T19:04:26.122712,TCP,10.0.0.50,33884,192.168.1.101,3306,24198,21492,543,allow,[],1898
734ef31f-04eb-405f-b567-d447f1aefc6d,2025-11-01T20:52:25.137005,UDP,10.0.0.50,59176,100.64.0.50,80,88031,94166,978,allow,[],3470
a4c7b1e1-4c26-430d-b29a-6e99713d9747,2025-11-01T21:08:57.132503,UDP,172.16.0.100,61642,100.64.0.50,22,36977,80782,719,allow,[],2008
367fdd36-3277-4b43-bad8-9f49541658ca,2025-11-01T21:35:00.125444,TCP,198.51.100.23,1752,192.168.1.102,22,36024,20561,180,allow,[],2
0d1af0fb-a19d-4d99-8ba1-e1c617bb05b9,2025-11-01T21:39:31.131192,TCP,203.0.113.45,11308,10.0.0.50,3389,54284,26552,411,allow,[],2867
1d1649f7-9faf-42a2-9d08-1174bb58f559,2025-11-01T21:53:52.127047,TCP,172.16.0.100,53793,192.168.1.101,3306,16303,78707,67,allow,[],1058
2457ee24-b861-482a-9105-39db75c4384d,2025-11-01T23:08:42.129798,TCP,192.168.1.101,42949,10.0.0.50,443,83857,930,36,allow,[],2727
ab47f294-df9f-4dc8-86fb-22b38ff2cb01,2025-11-01T23:34:08.124268,TCP,192.168.1.101,47945,10.0.0.50,3389,6944,98286,500,allow,[],2660
7e85713c-ce4b-44f9-b721-c0de601f62d7,2025-11-01T23:42:52.127445,TCP,192.168.1.101,5534,203.0.113.45,22,37730,3183,618,deny,"['SYN_FLOOD', 'PORT_SCAN', 'DDoS_ATTEMPT']",2640
df86224f-56c7-4e63-860a-81f9b153c69c,2025-11-01T23:53:27.134917,TCP,192.168.1.102,21836,198.51.100.23,80,1275,43990,408,deny,"['SYN_FLOOD', 'PORT_SCAN', 'DDoS_ATTEMPT']",1090
fdf060a0-de06-47b8-b770-98fb54bbf5e5,2025-11-01T23:59:39.123665,TCP,100.64.0.50,26427,100.64.0.50,80,12084,32821,615,allow,[],1741
7d0cd6d6-51f1-40a0-9c7a-218379889e5f,2025-11-02T00:29:36.136954,TCP,10.0.0.50,8597,100.64.0.50,80,62232,5551,558,allow,[],2418
548f8492-7ce1-466c-bd22-f800c605b913,2025-11-02T01:09:41.133075,TCP,100.64.0.50,50438,172.16.0.100,80,20238,38915,934,allow,[],1125
4b407a39-4bb8-4ae1-bc8d-07b63e3b6e6a,2025-11-02T01:52:57.135373,TCP,192.168.1.101,51258,203.0.113.45,443,31721,45884,509,allow,[],2334
3ce6d280-9e63-4005-b0d7-a1072add5996,2025-11-02T02:27:55.134602,ICMP,10.0.0.50,38181,192.168.1.102,80,91160,86027,720,allow,[],552
1ab9aed5-fa2f-4e62-840f-6408462c22ec,2025-11-02T02:55:20.125547,TCP,172.16.0.100,38248,100.64.0.50,22,25158,70988,414,allow,[],2762
00a633cd-51a2-46a4-9c94-4826e7d4763c,2025-11-02T03:57:56.128736,TCP,172.16.0.100,49716,172.16.0.100,80,26946,70644,301,allow,[],2600
b2dd17d5-af92-4d02-8ef2-8e0e66c2b7e7,2025-11-02T04:29:34.128004,TCP,10.0.0.50,60610,10.0.0.50,443,68131,8461,199,allow,[],3181
270a289e-b17c-4946-b30c-1f0ed2a40d1a,2025-11-02T05:19:32.134531,TCP,203.0.113.45,63447,198.51.100.23,80,78875,14682,627,allow,[],496
f9ba5a95-b17a-4fd3-afa8-05dfa1574dc6,2025-11-02T06:08:33.123659,UDP,203.0.113.45,32151,192.168.1.102,3306,36718,48863,738,allow,[],515
b3c53974-bacd-4ede-a493-543afbffb731,2025-11-02T06:11:03.132093,TCP,198.51.100.23,25929,100.64.0.50,5432,81409,78155,543,allow,[],2957
19274bda-e267-4f21-bd8e-fb1bf7e11d14,2025-11-02T07:35:35.129894,TCP,172.16.0.100,4659,172.16.0.100,3306,44275,78715,820,allow,[],1769
671584af-49db-48f5-bf25-4de2d477b985,2025-11-02T08:43:31.134418,UDP,192.168.1.101,54180,192.168.1.100,3389,17759,14846,154,allow,[],2147
0c9525a8-5416-4c2d-91fc-e9a73ac1f502,2025-11-02T09:06:02.125700,ICMP,198.51.100.23,51505,100.64.0.50,3389,24303,13764,567,allow,[],1554
57a11c70-63f0-4c20-b0f8-c988d4bff0da,2025-11-02T09:15:40.133385,UDP,172.16.0.100,49674,100.64.0.50,5432,45861,22073,767,allow,[],2275
8e47df40-0601-4e43-970e-166bf9f2b00e,2025-11-02T09:17:36.124781,TCP,203.0.113.45,34591,192.168.1.100,3389,54227,83444,9,allow,[],1922
d4729771-0050-4f85-b072-a0a3bd1f1351,2025-11-02T10:14:23.128623,UDP,192.168.1.100,48110,192.168.1.101,22,98025,52253,118,allow,[],3499
0a922d6b-c72a-4f44-ad39-69c9365a48d8,2025-11-02T10:19:55.124640,TCP,192.168.1.100,57918,192.168.1.100,22,33397,77541,506,allow,[],2894
e6f08d55-2871-4485-ae48-acbfddd639df,2025-11-02T10:43:41.133572,TCP,203.0.113.45,33047,203.0.113.45,80,41658,75551,402,allow,[],2748
0801c9c0-526d-4cbc-a46e-e102436d7794,2025-11-02T10:55:07.128030,TCP,203.0.113.45,61166,10.0.0.50,22,71330,27375,314,allow,[],741
daf81fa7-116d-489f-91eb-d90dbcde2d94,2025-11-02T10:58:33.134478,UDP,198.51.100.23,55659,192.168.1.100,22,68281,94493,357,allow,[],3382
984ff94a-1af4-49ae-887d-f35dd953a960,2025-11-02T10:58:49.133664,TCP,192.168.1.101,17822,192.168.1.102,3306,49848,64980,673,allow,[],1039
11e59886-f6f4-4951-be8e-9ca24dc38aec,2025-11-02T12:34:46.122914,ICMP,203.0.113.45,50089,10.0.0.50,443,8016,11913,629,allow,[],1549
94aad4ea-4683-4a5f-8521-32088d5a2e56,2025-11-02T12:36:40.123529,TCP,10.0.0.50,35862,10.0.0.50,443,53984,738,890,allow,[],1105
162201f1-58bb-4903-bb0f-de4c990b7ee5,2025-11-02T12:44:29.129628,TCP,192.168.1.100,32694,10.0.0.50,443,32290,37690,436,deny,"['SYN_FLOOD', 'PORT_SCAN', 'DDoS_ATTEMPT']",300
9b0625aa-c0b3-4514-a792-3de29aa3e65b,2025-11-02T13:02:11.130606,TCP,192.168.1.101,5459,192.168.1.102,3389,50579,27009,282,allow,[],2613
e9c750d8-4511-4f3d-9cfc-e5644ad665a1,2025-11-02T13:14:15.135207,TCP,192.168.1.101,61165,203.0.113.45,5432,37673,97067,582,allow,[],448
bf8b23dd-0cda-472d-8fee-e7d60ef44dd3,2025-11-02T13:39:46.134268,ICMP,192.168.1.100,53662,192.168.1.101,80,63176,84083,326,allow,[],1167
5a6a5283-c822-471b-9d6f-6834ec501ce3,2025-11-02T14:28:15.132167,UDP,172.16.0.100,48840,10.0.0.50,80,40026,41589,295,allow,[],3333
efb98a5d-5c6e-4f06-a934-7525708e8490,2025-11-02T14:43:42.122861,TCP,192.168.1.102,50399,192.168.1.101,80,21982,69597,682,allow,[],1888
f486b5aa-1a77-464d-8a4d-621931b68d0d,2025-11-02T15:07:00.129865,TCP,192.168.1.101,46904,198.51.100.23,5432,54817,48449,456,allow,[],174
87f50615-0c57-4a85-aee5-b9076ac6cbfd,2025-11-02T15:21:33.130614,UDP,192.168.1.102,12953,172.16.0.100,22,31305,82303,269,allow,[],3060
29648f85-5d34-42dc-bc5f-ec940c665366,2025-11-02T15:27:27.128243,TCP,10.0.0.50,46669,192.168.1.102,3389,98626,30794,435,allow,[],976
e56df9a8-b234-47c1-ba7d-d27219ecb081,2025-11-02T15:57:13.132997,TCP,203.0.113.45,16952,198.51.100.23,80,71071,18071,803,allow,[],44
b911efdb-872e-4164-90a9-3cc43ac6dfa8,2025-11-02T16:23:35.135966,TCP,172.16.0.100,32308,192.168.1.101,22,75644,8889,313,allow,[],3054
012c3457-6d3d-4eae-a0f6-ac60d981ae09,2025-11-02T16:50:09.124459,ICMP,10.0.0.50,8750,172.16.0.100,3306,92169,98218,787,allow,[],2122
486c82fb-ac4e-4881-9a68-311912b84c64,2025-11-02T17:32:25.130067,UDP,100.64.0.50,2773,172.16.0.100,443,48413,38149,938,allow,[],1827
7b8f5ee8-90bb-46ed-b7cc-1af673f43cd3,2025-11-02T17:34:12.134234,TCP,100.64.0.50,24225,198.51.100.23,443,69313,23035,867,allow,[],1238
a97312c1-4260-4323-ad4a-d9b496a128ed,2025-11-02T17:55:08.124137,TCP,192.168.1.100,49093,198.51.100.23,80,40725,98694,637,allow,[],221
95a64d46-078b-48f3-bc7c-2abbe56e8776,2025-11-02T18:41:49.129337,TCP,192.168.1.102,27968,172.16.0.100,5432,50552,79291,808,deny,"['SYN_FLOOD', 'PORT_SCAN', 'DDoS_ATTEMPT']",3210
b3e6d260-0834-40f6-b019-55f95ffd36bf,2025-11-02T18:44:42.124913,TCP,192.168.1.101,5643,100.64.0.50,443,65312,58498,361,allow,[],1303
8bfa208e-9a41-4986-85ca-aed406fb8135,2025-11-02T18:45:23.126925,ICMP,192.168.1.102,50942,192.168.1.100,80,61461,67603,468,allow,[],103
0a3364f2-6ca7-420c-8c7a-954f1b3c110e,2025-11-02T18:46:11.129175,TCP,192.168.1.100,15504,10.0.0.50,5432,20114,77366,185,allow,[],478
a6fbdfa8-85ad-441e-8a9a-2f74ba84c143,2025-11-02T18:49:25.127424,TCP,172.16.0.100,44522,192.168.1.100,5432,7394,56510,691,allow,[],806
aa84bd74-6d5e-4dc7-84f8-5b3661d5566b,2025-11-02T20:07:17.127490,TCP,172.16.0.100,30136,192.168.1.100,22,18873,9376,291,allow,[],1832
c208134d-cab4-4f73-ba3e-e4094fcb3060,2025-11-02T20:33:04.136333,TCP,192.168.1.100,55835,198.51.100.23,22,91407,78239,840,allow,[],3298
5ff4ea63-bfd0-4ac9-a40c-dd8fbf207b39,2025-11-02T20:46:07.135801,TCP,198.51.100.23,32725,10.0.0.50,5432,93422,478,520,allow,[],3553
8add2f4a-9293-4e26-9bfe-90125768eb3d,2025-11-02T20:47:34.123958,TCP,10.0.0.50,51023,100.64.0.50,443,98794,95012,602,allow,[],1878
f3ffe94f-c5fc-4a98-9a59-4f3227124bf2,2025-11-02T21:36:17.125464,TCP,172.16.0.100,38410,192.168.1.102,5432,87400,16836,56,allow,[],2138
00c50310-2605-4e82-9252-484918596e41,2025-11-02T21:51:59.135869,TCP,172.16.0.100,38984,203.0.113.45,3306,14501,38714,551,allow,[],3253
1a5f671d-a135-416e-961b-783c44b2fa39,2025-11-02T21:55:39.130376,TCP,203.0.113.45,14503,192.168.1.101,22,97359,91472,589,allow,[],1650
d9d63822-2bc0-4ada-a86a-8f8cdf190fcd,2025-11-02T22:12:05.127850,TCP,203.0.113.45,2140,192.168.1.102,22,50336,27690,944,deny,"['SYN_FLOOD', 'PORT_SCAN', 'DDoS_ATTEMPT']",1979
44c1bbf0-d7f7-4620-ba3b-dae8b38d8cf2,2025-11-02T22:47:35.122721,TCP,203.0.113.45,24326,192.168.1.100,443,66113,84366,131,allow,[],2492
789ea7cb-ceda-43fa-ad4a-5a906f4441c0,2025-11-02T22:55:39.128773,TCP,192.168.1.100,35497,100.64.0.50,22,70567,85807,758,allow,[],2159
51c12712-e708-4d99-b6f0-1fd2574d1cfd,2025-11-02T23:00:00.133357,UDP,172.16.0.100,58892,10.0.0.50,22,27565,22179,912,deny,"['SYN_FLOOD', 'PORT_SCAN', 'DDoS_ATTEMPT']",778
b24e502e-ba02-4025-85ca-01e612c78d58,2025-11-02T23:03:31.134143,TCP,172.16.0.100,39200,10.0.0.50,22,62343,29919,219,allow,[],2917
8617d733-2992-448b-bd29-2b4ba0cb79eb,2025-11-02T23:15:18.131494,UDP,192.168.1.101,45338,203.0.113.45,5432,576,65914,177,allow,[],543
748e1136-5b5e-49f3-92e1-734636542680,2025-11-02T23:15:50.136129,TCP,100.64.0.50,19665,203.0.113.45,80,54018,49086,487,allow,[],3453
eced1fbe-c0e3-48f3-9c0e-96fcb3de6d35,2025-11-02T23:17:08.125818,TCP,198.51.100.23,46379,192.168.1.102,80,89837,62273,254,deny,"['SYN_FLOOD', 'PORT_SCAN', 'DDoS_ATTEMPT']",3136
19a3fda4-1bc0-4087-bd79-d241ae1a11b2,2025-11-02T23:20:36.134412,TCP,100.64.0.50,21817,172.16.0.100,3306,60003,45735,593,allow,[],531
c0eb4d46-347b-4bf7-87c9-2097557c5769,2025-11-02T23:55:09.124281,TCP,198.51.100.23,17120,100.64.0.50,80,78443,34654,444,allow,[],3108
46cb7923-1b8e-490b-877f-7350a354597b,2025-11-03T00:21:49.130272,TCP,192.168.1.100,6593,100.64.0.50,3306,88307,26718,689,allow,[],2112
f1e5434f-d4b1-48e6-9005-90c8ace4167a,2025-11-03T00:23:55.129304,ICMP,192.168.1.102,56086,198.51.100.23,5432,27282,79187,163,allow,[],2602
2b4e4bcc-b91a-4c3b-a250-b816432101ad,2025-11-03T00:43:32.128326,UDP,198.51.100.23,22579,192.168.1.102,80,71993,98380,616,allow,[],2066
35c4bcc7-3953-4f63-be71-d02b107af5b3,2025-11-03T01:09:27.123621,TCP,172.16.0.100,42577,100.64.0.50,3306,58293,71540,711,allow,[],1456
944373f2-c612-4cfd-a06b-c6dc87c32e80,2025-11-03T01:16:47.124570,TCP,198.51.100.23,47618,192.168.1.101,22,68847,16753,30,deny,"['SYN_FLOOD', 'PORT_SCAN', 'DDoS_ATTEMPT']",3043
eb6d5628-1b84-4d46-a69f-a90c0f8902e9,2025-11-03T02:12:10.131729,UDP,172.16.0.100,64792,172.16.0.100,80,59978,97230,952,allow,[],2836
3d4ebee0-bf5e-4ac8-afe7-d8b2cc69a729,2025-11-03T03:06:55.135489,TCP,192.168.1.102,19619,192.168.1.101,5432,27895,62867,212,allow,[],659
5aad8681-c1a9-4d23-a218-72f479304378,2025-11-03T03:30:50.128729,UDP,192.168.1.101,21720,172.16.0.100,3389,22819,73707,458,allow,[],1532
06c65d08-035b-40ee-a5d2-074221ebb3bc,2025-11-03T03:33:44.135104,TCP,203.0.113.45,47240,100.64.0.50,5432,42726,48156,814,allow,[],1929
3f4d9440-97ad-4e51-b060-4971e36204ec,2025-11-03T03:48:18.127252,TCP,198.51.100.23,46870,192.168.1.100,3306,74126,46831,453,allow,[],1971
1f8972dd-8da2-49e0-b57f-6277c0ca6471,2025-11-03T04:08:14.128873,UDP,192.168.1.100,56755,198.51.100.23,3389,6720,68522,502,allow,[],2097
a444f550-c2d8-48f5-b677-f983731ec88c,2025-11-03T08:10:36.134681,TCP,192.168.1.100,12370,192.168.1.102,3389,1804,74553,885,allow,[],2127
6a543950-f5ae-4c8d-b235-8a7765764ee7,2025-11-03T08:18:04.134465,TCP,172.16.0.100,46339,100.64.0.50,80,40158,79091,176,allow,[],3296
e1cacb8d-f2b6-43f5-bb19-2e5c038af785,2025-11-03T08:36:52.136064,ICMP,203.0.113.45,36640,203.0.113.45,22,36767,73308,934,allow,[],2988
89abfc9b-4d1b-4047-b526-ecc9023fe8e4,2025-11-03T08:41:31.135278,TCP,192.168.1.102,27193,172.16.0.100,3389,29886,80880,970,allow,[],395
a3705a87-4493-4213-98d3-c157bb48cd8f,2025-11-03T08:45:02.126985,TCP,192.168.1.101,40520,10.0.0.50,3389,25956,30738,396,allow,[],1551
13a41eec-d45a-4cbb-acfd-652744fe9e55,2025-11-03T08:56:54.128930,TCP,10.0.0.50,49223,100.64.0.50,3306,64978,77137,290,allow,[],586
b97eb02f-15d7-40ad-b5d0-dadc35c89891,2025-11-03T09:01:52.131380,UDP,198.51.100.23,46831,203.0.113.45,443,9466,94053,487,allow,[],600
8c27bf2d-e74a-46b9-a331-7b4074f3b5a9,2025-11-03T09:03:17.135833,TCP,100.64.0.50,46340,172.16.0.100,80,77455,31043,372,allow,[],1291
456d1f1a-c74c-4402-b621-8aa2f17134a6,2025-11-03T09:26:24.131797,TCP,192.168.1.102,30757,10.0.0.50,443,60484,14031,193,allow,[],1169
